SendingTime,TargetCompID,SenderCompID,Symbol,Quantity,OrderID,TransactTime,StrikePrice,LastPx,MaturityDate,TradeReportID,TradeDate,CFICode,Sides.Side,Sides.OrderID,Sides.PartyIDs.PartyID,Sides.PartyIDs.PartyIDSource,Sides.PartyIDs.PartyRole
2020-5-21 上午12:21:16,MOMOES-COMPID,MDOC,ESM0,1,66fa0c73-5d4a-4211-9299-138a0c60a960,2020-5-21 上午12:21:17,2959.125,2960.125,2020-5-21 上午12:22:17,66fa0c73-5d4a-4211-9299-138a0c60a960-0,2020-5-21,MMMXXX,LONG,66fa0c73-5d4a-4211-9299-138a0c60a960,MOMOES,PROP CODE,INITIATING TRADER
2020-5-21 上午12:44:48,MOMOES-COMPID,MDOC,ESM0,1,f869e522-1966-44c9-bbff-f0114fe409a5,2020-5-21 上午12:44:49,2961.875,2962.125,2020-5-21 上午12:45:49,f869e522-1966-44c9-bbff-f0114fe409a5-0,2020-5-21,MMMXXX,LONG,f869e522-1966-44c9-bbff-f0114fe409a5,MOMOES,PROP CODE,INITIATING TRADER
2020-5-21 上午12:52:31,MOMOES-COMPID,MDOC,ESM0,1,0a034f57-ee21-4c1d-a66f-22ac6fba59bb,2020-5-21 上午12:52:32,2962.875,2963.125,2020-5-21 上午12:53:32,0a034f57-ee21-4c1d-a66f-22ac6fba59bb-0,2020-5-21,MMMXXX,LONG,0a034f57-ee21-4c1d-a66f-22ac6fba59bb,MOMOES,PROP CODE,INITIATING TRADER
2020-5-21 上午01:08:10,MOMOES-COMPID,MDOC,ESM0,1,346768cb-6ebd-47f5-951d-6c18634269cc,2020-5-21 上午01:08:11,2959.625,2959.625,2020-5-21 上午01:09:11,346768cb-6ebd-47f5-951d-6c18634269cc-0,2020-5-21,MMMXXX,LONG,346768cb-6ebd-47f5-951d-6c18634269cc,MOMOES,PROP CODE,INITIATING TRADER
2020-5-21 上午01:13:30,MOMOES-COMPID,MDOC,ESM0,1,0991760d-c550-4e8b-bd42-99351e4193a9,2020-5-21 上午01:13:31,2960.125,2959.5,2020-5-21 上午01:14:31,0991760d-c550-4e8b-bd42-99351e4193a9-0,2020-5-21,MMMXXX,LONG,0991760d-c550-4e8b-bd42-99351e4193a9,MOMOES,PROP CODE,INITIATING TRADER
2020-5-21 上午01:14:58,MOMOES-COMPID,MDOC,ESM0,1,ed9b36cc-26cc-4bdb-bc51-4bdb68a341e1,2020-5-21 上午01:15:00,2959.125,2959.875,2020-5-21 上午01:16:00,ed9b36cc-26cc-4bdb-bc51-4bdb68a341e1-0,2020-5-21,MMMXXX,LONG,ed9b36cc-26cc-4bdb-bc51-4bdb68a341e1,MOMOES,PROP CODE,INITIATING TRADER
2020-5-21 上午01:19:13,MOMOES-COMPID,MDOC,ESM0,1,f3f16974-bdba-448e-9956-21b71a60a499,2020-5-21 上午01:19:13,2961.125,2960.875,2020-5-21 上午01:20:13,f3f16974-bdba-448e-9956-21b71a60a499-0,2020-5-21,MMMXXX,LONG,f3f16974-bdba-448e-9956-21b71a60a499,MOMOES,PROP CODE,INITIATING TRADER
2020-5-21 上午01:48:15,MOMOES-COMPID,MDOC,ESM0,1,665bdef5-bd7f-471f-9887-b8d83d9242ab,2020-5-21 上午01:48:16,2954.625,2954.375,2020-5-21 上午01:49:16,665bdef5-bd7f-471f-9887-b8d83d9242ab-0,2020-5-21,MMMXXX,LONG,665bdef5-bd7f-471f-9887-b8d83d9242ab,MOMOES,PROP CODE,INITIATING TRADER
2020-5-21 上午01:55:17,MOMOES-COMPID,MDOC,ESM0,1,dcad0c54-7c73-4c08-995c-4abe7dba31d3,2020-5-21 上午01:55:18,2951.875,2953.625,2020-5-21 上午01:56:18,dcad0c54-7c73-4c08-995c-4abe7dba31d3-0,2020-5-21,MMMXXX,LONG,dcad0c54-7c73-4c08-995c-4abe7dba31d3,MOMOES,PROP CODE,INITIATING TRADER
2020-5-21 上午02:11:57,MOMOES-COMPID,MDOC,ESM0,1,6eee84da-2584-45ed-8c83-8f5200023675,2020-5-21 上午02:11:58,2948.125,2948.375,2020-5-21 上午02:12:58,6eee84da-2584-45ed-8c83-8f5200023675-0,2020-5-21,MMMXXX,LONG,6eee84da-2584-45ed-8c83-8f5200023675,MOMOES,PROP CODE,INITIATING TRADER
2020-5-21 上午02:20:34,MOMOES-COMPID,MDOC,ESM0,1,ccc80892-de45-4320-b56a-9d3a341d78ab,2020-5-21 上午02:20:35,2948.125,2947.875,2020-5-21 上午02:21:35,ccc80892-de45-4320-b56a-9d3a341d78ab-0,2020-5-21,MMMXXX,LONG,ccc80892-de45-4320-b56a-9d3a341d78ab,MOMOES,PROP CODE,INITIATING TRADER
2020-5-21 上午02:23:25,MOMOES-COMPID,MDOC,ESM0,1,7f043b8c-743e-43fb-a526-675d90251b7e,2020-5-21 上午02:23:31,2948.625,2948.375,2020-5-21 上午02:24:31,7f043b8c-743e-43fb-a526-675d90251b7e-0,2020-5-21,MMMXXX,LONG,7f043b8c-743e-43fb-a526-675d90251b7e,MOMOES,PROP CODE,INITIATING TRADER
2020-5-21 上午02:33:10,MOMOES-COMPID,MDOC,ESM0,1,e2ee40cc-4174-4911-a867-c2f28843f467,2020-5-21 上午02:33:11,2949.125,2949.125,2020-5-21 上午02:34:11,e2ee40cc-4174-4911-a867-c2f28843f467-0,2020-5-21,MMMXXX,LONG,e2ee40cc-4174-4911-a867-c2f28843f467,MOMOES,PROP CODE,INITIATING TRADER
2020-5-21 上午02:34:26,MOMOES-COMPID,MDOC,ESM0,1,dbad8d6f-d6a3-4a01-abfb-8408189cd4d0,2020-5-21 上午02:34:27,2949.125,2949.375,2020-5-21 上午02:35:27,dbad8d6f-d6a3-4a01-abfb-8408189cd4d0-0,2020-5-21,MMMXXX,LONG,dbad8d6f-d6a3-4a01-abfb-8408189cd4d0,MOMOES,PROP CODE,INITIATING TRADER
2020-5-21 上午02:40:42,MOMOES-COMPID,MDOC,ESM0,1,a04cb7e2-eee7-4110-8dbc-fd0557adcae4,2020-5-21 上午02:40:42,2949.125,2948.875,2020-5-21 上午02:41:42,a04cb7e2-eee7-4110-8dbc-fd0557adcae4-0,2020-5-21,MMMXXX,LONG,a04cb7e2-eee7-4110-8dbc-fd0557adcae4,MOMOES,PROP CODE,INITIATING TRADER
2020-5-21 上午03:00:38,MOMOES-COMPID,MDOC,ESM0,1,d027a4a8-79cb-4d92-9562-88fecb1d9a96,2020-5-21 上午03:00:39,2951.875,2952.125,2020-5-21 上午03:01:39,d027a4a8-79cb-4d92-9562-88fecb1d9a96-0,2020-5-21,MMMXXX,LONG,d027a4a8-79cb-4d92-9562-88fecb1d9a96,MOMOES,PROP CODE,INITIATING TRADER
2020-5-21 上午03:03:11,MOMOES-COMPID,MDOC,ESM0,1,1b6a9e89-0c36-4865-8e33-5fcce556b495,2020-5-21 上午03:03:12,2952.375,2951.875,2020-5-21 上午03:04:12,1b6a9e89-0c36-4865-8e33-5fcce556b495-0,2020-5-21,MMMXXX,LONG,1b6a9e89-0c36-4865-8e33-5fcce556b495,MOMOES,PROP CODE,INITIATING TRADER
2020-5-21 上午03:04:29,MOMOES-COMPID,MDOC,ESM0,1,0308de4a-7821-4877-bf44-7d8a783cdb08,2020-5-21 上午03:04:29,2952.125,2952.25,2020-5-21 上午03:05:29,0308de4a-7821-4877-bf44-7d8a783cdb08-0,2020-5-21,MMMXXX,LONG,0308de4a-7821-4877-bf44-7d8a783cdb08,MOMOES,PROP CODE,INITIATING TRADER
2020-5-21 上午03:14:30,MOMOES-COMPID,MDOC,ESM0,1,9d10dd1c-28a8-4b36-adcf-6915d9ce2dbb,2020-5-21 上午03:14:31,2953.375,2953.375,2020-5-21 上午03:15:31,9d10dd1c-28a8-4b36-adcf-6915d9ce2dbb-0,2020-5-21,MMMXXX,LONG,9d10dd1c-28a8-4b36-adcf-6915d9ce2dbb,MOMOES,PROP CODE,INITIATING TRADER
2020-5-21 上午04:13:26,MOMOES-COMPID,MDOC,ESM0,1,a53da692-ba2e-4e7e-8197-2e41488a51fb,2020-5-21 上午04:13:27,2950.875,2951.125,2020-5-21 上午04:14:27,a53da692-ba2e-4e7e-8197-2e41488a51fb-0,2020-5-21,MMMXXX,LONG,a53da692-ba2e-4e7e-8197-2e41488a51fb,MOMOES,PROP CODE,INITIATING TRADER
2020-5-21 上午04:14:43,MOMOES-COMPID,MDOC,ESM0,1,a6d2af85-d3c4-4417-b0ee-09d2f08bacce,2020-5-21 上午04:14:44,2951.75,2950.625,2020-5-21 上午04:15:44,a6d2af85-d3c4-4417-b0ee-09d2f08bacce-0,2020-5-21,MMMXXX,LONG,a6d2af85-d3c4-4417-b0ee-09d2f08bacce,MOMOES,PROP CODE,INITIATING TRADER
2020-5-21 上午04:18:34,MOMOES-COMPID,MDOC,ESM0,1,97ea7369-0e5a-47e8-920a-dd54a61fae1c,2020-5-21 上午04:18:35,2952.375,2952.875,2020-5-21 上午04:19:35,97ea7369-0e5a-47e8-920a-dd54a61fae1c-0,2020-5-21,MMMXXX,LONG,97ea7369-0e5a-47e8-920a-dd54a61fae1c,MOMOES,PROP CODE,INITIATING TRADER
2020-5-21 上午04:19:50,MOMOES-COMPID,MDOC,ESM0,1,6e921397-34fd-4412-8aa1-4c90f47513fc,2020-5-21 上午04:19:51,2952.625,2952.375,2020-5-21 上午04:20:51,6e921397-34fd-4412-8aa1-4c90f47513fc-0,2020-5-21,MMMXXX,LONG,6e921397-34fd-4412-8aa1-4c90f47513fc,MOMOES,PROP CODE,INITIATING TRADER
2020-5-21 上午04:37:07,MOMOES-COMPID,MDOC,ESM0,1,e24aa1b8-194a-4325-ab55-821b4ef5af43,2020-5-21 上午04:37:08,2954.625,2954.625,2020-5-21 上午04:38:08,e24aa1b8-194a-4325-ab55-821b4ef5af43-0,2020-5-21,MMMXXX,LONG,e24aa1b8-194a-4325-ab55-821b4ef5af43,MOMOES,PROP CODE,INITIATING TRADER
2020-5-21 上午04:55:14,MOMOES-COMPID,MDOC,ESM0,1,311f47ee-7293-44a0-b21b-0839147b200c,2020-5-21 上午04:55:15,2955.125,2954.5,2020-5-21 上午04:56:15,311f47ee-7293-44a0-b21b-0839147b200c-0,2020-5-21,MMMXXX,LONG,311f47ee-7293-44a0-b21b-0839147b200c,MOMOES,PROP CODE,INITIATING TRADER
2020-5-21 上午04:57:49,MOMOES-COMPID,MDOC,ESM0,1,164cbe82-6646-416c-98d9-0483aef51b52,2020-5-21 上午04:57:55,2955.125,2954.625,2020-5-21 上午04:58:55,164cbe82-6646-416c-98d9-0483aef51b52-0,2020-5-21,MMMXXX,LONG,164cbe82-6646-416c-98d9-0483aef51b52,MOMOES,PROP CODE,INITIATING TRADER
2020-5-21 上午05:07:01,MOMOES-COMPID,MDOC,ESM0,1,f1720f54-0d0b-454b-81f7-daf6733289eb,2020-5-21 上午05:07:02,2956.375,2956.375,2020-5-21 上午05:08:02,f1720f54-0d0b-454b-81f7-daf6733289eb-0,2020-5-21,MMMXXX,LONG,f1720f54-0d0b-454b-81f7-daf6733289eb,MOMOES,PROP CODE,INITIATING TRADER
2020-5-21 上午05:50:37,MOMOES-COMPID,MDOC,ESM0,1,53f4f083-4e9c-4d62-8b94-2301e9569217,2020-5-21 上午05:50:38,2951.875,2952.375,2020-5-21 上午05:51:38,53f4f083-4e9c-4d62-8b94-2301e9569217-0,2020-5-21,MMMXXX,LONG,53f4f083-4e9c-4d62-8b94-2301e9569217,MOMOES,PROP CODE,INITIATING TRADER
2020-5-21 上午05:57:46,MOMOES-COMPID,MDOC,ESM0,1,b4a626b9-6ec3-4097-8d33-2a211f7855c8,2020-5-21 上午05:57:46,2952.125,2952,2020-5-21 上午05:58:46,b4a626b9-6ec3-4097-8d33-2a211f7855c8-0,2020-5-21,MMMXXX,LONG,b4a626b9-6ec3-4097-8d33-2a211f7855c8,MOMOES,PROP CODE,INITIATING TRADER
2020-5-21 上午06:00:20,MOMOES-COMPID,MDOC,ESM0,1,0efeb5f9-28e8-49be-ae56-5b8dded6a43a,2020-5-21 上午06:00:21,2948.875,2951.875,2020-5-21 上午06:01:21,0efeb5f9-28e8-49be-ae56-5b8dded6a43a-0,2020-5-21,MMMXXX,LONG,0efeb5f9-28e8-49be-ae56-5b8dded6a43a,MOMOES,PROP CODE,INITIATING TRADER
2020-5-21 上午06:07:01,MOMOES-COMPID,MDOC,ESM0,1,c817d5fd-4a5a-4b29-9066-12e6bf968c1a,2020-5-21 上午06:07:01,2951.875,2952.375,2020-5-21 上午06:08:01,c817d5fd-4a5a-4b29-9066-12e6bf968c1a-0,2020-5-21,MMMXXX,LONG,c817d5fd-4a5a-4b29-9066-12e6bf968c1a,MOMOES,PROP CODE,INITIATING TRADER
2020-5-21 上午06:37:03,MOMOES-COMPID,MDOC,ESM0,1,01428faf-8670-4661-b2f4-738355255aa1,2020-5-21 上午06:37:04,2948.875,2949.125,2020-5-21 上午06:38:04,01428faf-8670-4661-b2f4-738355255aa1-0,2020-5-21,MMMXXX,LONG,01428faf-8670-4661-b2f4-738355255aa1,MOMOES,PROP CODE,INITIATING TRADER
2020-5-21 上午07:14:09,MOMOES-COMPID,MDOC,ESM0,1,88e2bae7-5ea3-4af8-b4d0-9cc863681e58,2020-5-21 上午07:14:14,2947.375,2947.375,2020-5-21 上午07:15:14,88e2bae7-5ea3-4af8-b4d0-9cc863681e58-0,2020-5-21,MMMXXX,LONG,88e2bae7-5ea3-4af8-b4d0-9cc863681e58,MOMOES,PROP CODE,INITIATING TRADER
2020-5-21 上午07:15:37,MOMOES-COMPID,MDOC,ESM0,1,1704de45-5614-4cf9-81d5-8ae00c54be98,2020-5-21 上午07:15:38,2947.875,2947.375,2020-5-21 上午07:16:38,1704de45-5614-4cf9-81d5-8ae00c54be98-0,2020-5-21,MMMXXX,LONG,1704de45-5614-4cf9-81d5-8ae00c54be98,MOMOES,PROP CODE,INITIATING TRADER
2020-5-21 上午07:35:33,MOMOES-COMPID,MDOC,ESM0,1,aa535e9a-de72-4e8b-8a76-2ba449dc6772,2020-5-21 上午07:35:33,2953.625,2952.875,2020-5-21 上午07:36:33,aa535e9a-de72-4e8b-8a76-2ba449dc6772-0,2020-5-21,MMMXXX,LONG,aa535e9a-de72-4e8b-8a76-2ba449dc6772,MOMOES,PROP CODE,INITIATING TRADER
2020-5-21 上午08:00:09,MOMOES-COMPID,MDOC,ESM0,1,db88f0ab-c15a-42c9-910e-ffe59d4aeea8,2020-5-21 上午08:00:10,2950.875,2950.625,2020-5-21 上午08:01:10,db88f0ab-c15a-42c9-910e-ffe59d4aeea8-0,2020-5-21,MMMXXX,LONG,db88f0ab-c15a-42c9-910e-ffe59d4aeea8,MOMOES,PROP CODE,INITIATING TRADER
2020-5-21 上午08:01:26,MOMOES-COMPID,MDOC,ESM0,1,c5fa915e-2491-47a9-bc02-ed930e18020a,2020-5-21 上午08:01:27,2952.625,2950.875,2020-5-21 上午08:02:27,c5fa915e-2491-47a9-bc02-ed930e18020a-0,2020-5-21,MMMXXX,LONG,c5fa915e-2491-47a9-bc02-ed930e18020a,MOMOES,PROP CODE,INITIATING TRADER
2020-5-21 上午08:22:21,MOMOES-COMPID,MDOC,ESM0,1,4c44654b-8136-40c7-80b2-b210f95eb382,2020-5-21 上午08:22:21,2945.875,2945.125,2020-5-21 上午08:23:21,4c44654b-8136-40c7-80b2-b210f95eb382-0,2020-5-21,MMMXXX,LONG,4c44654b-8136-40c7-80b2-b210f95eb382,MOMOES,PROP CODE,INITIATING TRADER
2020-5-21 上午08:23:38,MOMOES-COMPID,MDOC,ESM0,1,c3157dac-b2e1-4148-b67b-1ab60f3a778b,2020-5-21 上午08:23:39,2944.875,2946.125,2020-5-21 上午08:24:39,c3157dac-b2e1-4148-b67b-1ab60f3a778b-0,2020-5-21,MMMXXX,LONG,c3157dac-b2e1-4148-b67b-1ab60f3a778b,MOMOES,PROP CODE,INITIATING TRADER
2020-5-21 上午08:33:39,MOMOES-COMPID,MDOC,ESM0,1,48b6b379-41de-41cc-8117-90dfc44b19b8,2020-5-21 上午08:33:40,2945.625,2944.625,2020-5-21 上午08:34:40,48b6b379-41de-41cc-8117-90dfc44b19b8-0,2020-5-21,MMMXXX,LONG,48b6b379-41de-41cc-8117-90dfc44b19b8,MOMOES,PROP CODE,INITIATING TRADER
2020-5-21 上午08:36:13,MOMOES-COMPID,MDOC,ESM0,1,c0dea7e8-ffe7-4110-b06f-e959aa618f03,2020-5-21 上午08:36:14,2947.375,2946.375,2020-5-21 上午08:37:14,c0dea7e8-ffe7-4110-b06f-e959aa618f03-0,2020-5-21,MMMXXX,LONG,c0dea7e8-ffe7-4110-b06f-e959aa618f03,MOMOES,PROP CODE,INITIATING TRADER
2020-5-21 上午08:37:30,MOMOES-COMPID,MDOC,ESM0,1,b9b8f6f5-153d-436b-aceb-6e9670bdde9f,2020-5-21 上午08:37:31,2946.875,2947.25,2020-5-21 上午08:38:31,b9b8f6f5-153d-436b-aceb-6e9670bdde9f-0,2020-5-21,MMMXXX,LONG,b9b8f6f5-153d-436b-aceb-6e9670bdde9f,MOMOES,PROP CODE,INITIATING TRADER
2020-5-21 上午08:40:06,MOMOES-COMPID,MDOC,ESM0,1,b61df6b8-240b-41a2-bce2-bb020792ce02,2020-5-21 上午08:40:07,2947.375,2948.125,2020-5-21 上午08:41:07,b61df6b8-240b-41a2-bce2-bb020792ce02-0,2020-5-21,MMMXXX,LONG,b61df6b8-240b-41a2-bce2-bb020792ce02,MOMOES,PROP CODE,INITIATING TRADER
2020-5-21 上午08:49:38,MOMOES-COMPID,MDOC,ESM0,1,1efd88a0-4b3f-4aad-884d-510ea4da6eff,2020-5-21 上午08:49:39,2950.625,2950.125,2020-5-21 上午08:50:39,1efd88a0-4b3f-4aad-884d-510ea4da6eff-0,2020-5-21,MMMXXX,LONG,1efd88a0-4b3f-4aad-884d-510ea4da6eff,MOMOES,PROP CODE,INITIATING TRADER
2020-5-21 上午08:56:05,MOMOES-COMPID,MDOC,ESM0,1,3ef3d577-676f-4780-ac87-c7dc7d3a6a5e,2020-5-21 上午08:56:06,2952.125,2952.375,2020-5-21 上午08:57:06,3ef3d577-676f-4780-ac87-c7dc7d3a6a5e-0,2020-5-21,MMMXXX,LONG,3ef3d577-676f-4780-ac87-c7dc7d3a6a5e,MOMOES,PROP CODE,INITIATING TRADER
2020-5-21 上午09:00:00,MOMOES-COMPID,MDOC,ESM0,1,8b78f51c-f1b7-46bf-b654-167b7c1124e4,2020-5-21 上午09:00:06,2954.375,2952.125,2020-5-21 上午09:01:06,8b78f51c-f1b7-46bf-b654-167b7c1124e4-0,2020-5-21,MMMXXX,LONG,8b78f51c-f1b7-46bf-b654-167b7c1124e4,MOMOES,PROP CODE,INITIATING TRADER
2020-5-21 上午09:03:59,MOMOES-COMPID,MDOC,ESM0,1,b0555029-e5da-41c6-a2c3-fcc47b4aaeb4,2020-5-21 上午09:04:00,2950.625,2952.875,2020-5-21 上午09:05:00,b0555029-e5da-41c6-a2c3-fcc47b4aaeb4-0,2020-5-21,MMMXXX,LONG,b0555029-e5da-41c6-a2c3-fcc47b4aaeb4,MOMOES,PROP CODE,INITIATING TRADER
2020-5-21 上午09:16:54,MOMOES-COMPID,MDOC,ESM0,1,aaaa05a6-1e98-4cbe-aaca-81abb4267aae,2020-5-21 上午09:16:55,2949.375,2950.125,2020-5-21 上午09:17:55,aaaa05a6-1e98-4cbe-aaca-81abb4267aae-0,2020-5-21,MMMXXX,LONG,aaaa05a6-1e98-4cbe-aaca-81abb4267aae,MOMOES,PROP CODE,INITIATING TRADER
2020-5-21 上午09:24:19,MOMOES-COMPID,MDOC,ESM0,1,561cb876-7bf7-4623-928a-f75553d8c707,2020-5-21 上午09:24:20,2950.625,2947.625,2020-5-21 上午09:25:20,561cb876-7bf7-4623-928a-f75553d8c707-0,2020-5-21,MMMXXX,LONG,561cb876-7bf7-4623-928a-f75553d8c707,MOMOES,PROP CODE,INITIATING TRADER
2020-5-21 上午09:25:36,MOMOES-COMPID,MDOC,ESM0,1,12ce2346-8254-402e-8d6b-f9445a415d9b,2020-5-21 上午09:25:37,2952.375,2951.375,2020-5-21 上午09:26:37,12ce2346-8254-402e-8d6b-f9445a415d9b-0,2020-5-21,MMMXXX,LONG,12ce2346-8254-402e-8d6b-f9445a415d9b,MOMOES,PROP CODE,INITIATING TRADER
2020-5-21 上午09:29:28,MOMOES-COMPID,MDOC,ESM0,1,4d8d79bf-450b-492f-92d8-53a865d8248a,2020-5-21 上午09:29:29,2950.875,2951.875,2020-5-21 上午09:30:29,4d8d79bf-450b-492f-92d8-53a865d8248a-0,2020-5-21,MMMXXX,LONG,4d8d79bf-450b-492f-92d8-53a865d8248a,MOMOES,PROP CODE,INITIATING TRADER
2020-5-21 上午09:38:22,MOMOES-COMPID,MDOC,ESM0,1,b3bdeb7a-7d58-4c1b-a4cd-efd1d0347994,2020-5-21 上午09:38:23,2949.375,2950.375,2020-5-21 上午09:39:23,b3bdeb7a-7d58-4c1b-a4cd-efd1d0347994-0,2020-5-21,MMMXXX,LONG,b3bdeb7a-7d58-4c1b-a4cd-efd1d0347994,MOMOES,PROP CODE,INITIATING TRADER
2020-5-21 上午10:06:33,MOMOES-COMPID,MDOC,ESM0,1,5ba46b8f-c723-495b-9e2e-9539ce9bd1e0,2020-5-21 上午10:06:34,2946.125,2946.125,2020-5-21 上午10:07:34,5ba46b8f-c723-495b-9e2e-9539ce9bd1e0-0,2020-5-21,MMMXXX,LONG,5ba46b8f-c723-495b-9e2e-9539ce9bd1e0,MOMOES,PROP CODE,INITIATING TRADER
2020-5-21 上午10:23:08,MOMOES-COMPID,MDOC,ESM0,1,4bb5a578-e9f9-4870-904d-22d6ecb2c906,2020-5-21 上午10:23:09,2949.375,2949.625,2020-5-21 上午10:24:09,4bb5a578-e9f9-4870-904d-22d6ecb2c906-0,2020-5-21,MMMXXX,LONG,4bb5a578-e9f9-4870-904d-22d6ecb2c906,MOMOES,PROP CODE,INITIATING TRADER
2020-5-21 上午10:40:36,MOMOES-COMPID,MDOC,ESM0,1,c57c03c3-81d7-43f8-bf7f-cd788ba67456,2020-5-21 上午10:40:37,2951.625,2951.625,2020-5-21 上午10:41:37,c57c03c3-81d7-43f8-bf7f-cd788ba67456-0,2020-5-21,MMMXXX,LONG,c57c03c3-81d7-43f8-bf7f-cd788ba67456,MOMOES,PROP CODE,INITIATING TRADER
2020-5-21 上午10:43:17,MOMOES-COMPID,MDOC,ESM0,1,782803da-3d26-4db7-a1f7-875ae543cc5d,2020-5-21 上午10:43:18,2951.625,2951.625,2020-5-21 上午10:44:18,782803da-3d26-4db7-a1f7-875ae543cc5d-0,2020-5-21,MMMXXX,LONG,782803da-3d26-4db7-a1f7-875ae543cc5d,MOMOES,PROP CODE,INITIATING TRADER
2020-5-21 上午10:51:01,MOMOES-COMPID,MDOC,ESM0,1,f95a76ce-fc9a-4572-934a-413a3d68c765,2020-5-21 上午10:51:02,2951.125,2950.75,2020-5-21 上午10:52:02,f95a76ce-fc9a-4572-934a-413a3d68c765-0,2020-5-21,MMMXXX,LONG,f95a76ce-fc9a-4572-934a-413a3d68c765,MOMOES,PROP CODE,INITIATING TRADER
2020-5-21 上午10:55:05,MOMOES-COMPID,MDOC,ESM0,1,74fed535-e9d1-41e7-a503-11169b49a6a0,2020-5-21 上午10:55:06,2949.625,2950.625,2020-5-21 上午10:56:06,74fed535-e9d1-41e7-a503-11169b49a6a0-0,2020-5-21,MMMXXX,LONG,74fed535-e9d1-41e7-a503-11169b49a6a0,MOMOES,PROP CODE,INITIATING TRADER
2020-5-21 上午10:56:22,MOMOES-COMPID,MDOC,ESM0,1,c36a9026-b039-4db0-8599-2d04e7c01759,2020-5-21 上午10:56:23,2950.125,2949.875,2020-5-21 上午10:57:23,c36a9026-b039-4db0-8599-2d04e7c01759-0,2020-5-21,MMMXXX,LONG,c36a9026-b039-4db0-8599-2d04e7c01759,MOMOES,PROP CODE,INITIATING TRADER
2020-5-21 上午11:01:24,MOMOES-COMPID,MDOC,ESM0,1,11235462-5fff-435e-ae84-4887da2d6a30,2020-5-21 上午11:01:25,2951.625,2951.375,2020-5-21 上午11:02:25,11235462-5fff-435e-ae84-4887da2d6a30-0,2020-5-21,MMMXXX,LONG,11235462-5fff-435e-ae84-4887da2d6a30,MOMOES,PROP CODE,INITIATING TRADER
2020-5-21 上午11:09:14,MOMOES-COMPID,MDOC,ESM0,1,546bcd19-76cb-44f5-976f-01c2246d5b2e,2020-5-21 上午11:09:14,2952.875,2952.5,2020-5-21 上午11:10:14,546bcd19-76cb-44f5-976f-01c2246d5b2e-0,2020-5-21,MMMXXX,LONG,546bcd19-76cb-44f5-976f-01c2246d5b2e,MOMOES,PROP CODE,INITIATING TRADER
2020-5-21 上午11:14:33,MOMOES-COMPID,MDOC,ESM0,1,a9d9b839-baff-41ec-849b-add1d9072f01,2020-5-21 上午11:14:34,2952.125,2953.625,2020-5-21 上午11:15:34,a9d9b839-baff-41ec-849b-add1d9072f01-0,2020-5-21,MMMXXX,LONG,a9d9b839-baff-41ec-849b-add1d9072f01,MOMOES,PROP CODE,INITIATING TRADER
2020-5-21 上午11:20:07,MOMOES-COMPID,MDOC,ESM0,1,0a58ca8f-01da-482e-bc2e-cae1a22b48bb,2020-5-21 上午11:20:08,2953.625,2953.375,2020-5-21 上午11:21:08,0a58ca8f-01da-482e-bc2e-cae1a22b48bb-0,2020-5-21,MMMXXX,LONG,0a58ca8f-01da-482e-bc2e-cae1a22b48bb,MOMOES,PROP CODE,INITIATING TRADER
2020-5-21 上午11:29:24,MOMOES-COMPID,MDOC,ESM0,1,8adbc6cc-ffc7-46c8-bf1c-1098b61749e4,2020-5-21 上午11:29:25,2957.625,2956.625,2020-5-21 上午11:30:25,8adbc6cc-ffc7-46c8-bf1c-1098b61749e4-0,2020-5-21,MMMXXX,LONG,8adbc6cc-ffc7-46c8-bf1c-1098b61749e4,MOMOES,PROP CODE,INITIATING TRADER
2020-5-21 上午11:30:41,MOMOES-COMPID,MDOC,ESM0,1,9a5e97a5-7163-44a3-af47-9145b81ad8c1,2020-5-21 上午11:30:42,2957.125,2957.625,2020-5-21 上午11:31:42,9a5e97a5-7163-44a3-af47-9145b81ad8c1-0,2020-5-21,MMMXXX,LONG,9a5e97a5-7163-44a3-af47-9145b81ad8c1,MOMOES,PROP CODE,INITIATING TRADER
2020-5-21 上午11:38:42,MOMOES-COMPID,MDOC,ESM0,1,a3722715-85b7-45e1-892b-18adb80690bd,2020-5-21 上午11:38:43,2956.125,2956.625,2020-5-21 上午11:39:43,a3722715-85b7-45e1-892b-18adb80690bd-0,2020-5-21,MMMXXX,LONG,a3722715-85b7-45e1-892b-18adb80690bd,MOMOES,PROP CODE,INITIATING TRADER
2020-5-21 上午11:40:05,MOMOES-COMPID,MDOC,ESM0,1,5c3b6cb9-64d8-4299-ad09-651eabbe23ea,2020-5-21 上午11:40:06,2958.125,2957.125,2020-5-21 上午11:41:06,5c3b6cb9-64d8-4299-ad09-651eabbe23ea-0,2020-5-21,MMMXXX,LONG,5c3b6cb9-64d8-4299-ad09-651eabbe23ea,MOMOES,PROP CODE,INITIATING TRADER
2020-5-21 下午12:06:44,MOMOES-COMPID,MDOC,ESM0,1,5ad5943b-0000-4d96-9451-8d77cb257400,2020-5-21 下午12:06:44,2951.875,2951.625,2020-5-21 下午12:07:44,5ad5943b-0000-4d96-9451-8d77cb257400-0,2020-5-21,MMMXXX,LONG,5ad5943b-0000-4d96-9451-8d77cb257400,MOMOES,PROP CODE,INITIATING TRADER
